"zip_code","county_name","state_name","name","addrs1","city","abbrev","zip","web_addr","textcond","sp_textcond","description","over65","under65","na_available","community","issue","attained","na_rating","last_mod"
"12068","FULTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12068","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12069","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12070","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12071","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12072","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12073","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12074","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12075","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12076","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12077","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12078","FULTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12082","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12083","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12083","GREENE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12084","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12085","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12086","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12087","GREENE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12089","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12090","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12092","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12093","DELAWARE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12093","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12094","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12095","FULTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12106","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12107","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12108","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12110","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12115","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12116","OTSEGO","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12117","FULTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12118","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12118","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12120","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12121","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12122","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12122","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12123","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12124","GREENE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12125","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12128","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12130","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12131","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12132","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12133","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12134","FULTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12134","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12136","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12137","SCHENECTADY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12138","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12139","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12140","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12141","SCHENECTADY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12143","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12143","GREENE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12144","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12147","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12148","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12148","SCHENECTADY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12149","OTSEGO","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12149","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12150","SCHENECTADY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12151","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12153","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12154","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12155","DELAWARE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12155","OTSEGO","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12156","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12156","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12157","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12158","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12159","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12160","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12161","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12164","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12165","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12166","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12167","DELAWARE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12167","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12168","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12169","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12170","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12172","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12173","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12174","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12175","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12176","GREENE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12177","MONTGOMERY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12180","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12181","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12182","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12183","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12184","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12185","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12186","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12187","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12188","SARATOGA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12189","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12190","HAMILTON","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12192","GREENE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12193","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12194","SCHOHARIE","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12195","COLUMBIA","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12196","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12197","OTSEGO","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12198","RENSSELAER","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12201","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12202","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12203","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12204","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12205","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12206","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12207","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12208","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12209","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12210","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12211","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12212","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12214","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12220","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12222","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12223","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12224","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12225","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12226","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12227","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
"12228","ALBANY","New York","CDPHP Universal Benefits","500 Patroon Creek Blvd.","Albany","NY","12206","www.cdphp.com","Individual Plan","Plan individual","Medigap Policy B","True","False","False","True","False","False","False","Mar 08  2013"
